"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2103873";"MACITENTAN";"4.0";"588.28";"1";"3.57";"17, Macitentan, ACT-064992";"CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"15.81";"0.40";"5.73";"7.25";"0";"CHEMBL2166382";"Displacement of [I125]ET1 from recombinant ETA receptor expressed in CHO cells after 2 hrs by TopCount analysis";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL252";"Endothelin receptor ET-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163289";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";"";"0.5"
"CHEMBL2103772";"RACECADOTRIL";"4.0";"385.49";"0";"2.98";"Racecadotril";"CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1";"IC50";"'='";"20300.0";"nM";"4.69";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4028921";"Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL6020";"Bile salt export pump";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";"";"";"";"20.3"
"CHEMBL2103879";"GANETESPIB";"3.0";"364.41";"0";"3.25";"3";"CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O";"IC50";"'='";"50.45";"nM";"7.30";"";"";"UO_0000065";"20.02";"0.37";"4.05";"7.60";"0";"CHEMBL4614279";"Inhibition of recombinant HSP90alpha (unknown origin) incubated for 24 hrs in presence of 1-FITC3 probe by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3880";"Heat shock protein HSP 90-alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613233";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"";"";"50.45"
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909162";"DRUGMATRIX: Leukotriene, BLT (LTB4) radioligand binding (ligand: [3H]LTB4)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"U-937";"Membrane";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308006";"";"";"";""
"CHEMBL2103879";"GANETESPIB";"3.0";"364.41";"0";"3.25";"3";"CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O";"IC50";"'='";"37.7";"nM";"7.42";"";"";"UO_0000065";"20.37";"0.38";"4.17";"7.73";"0";"CHEMBL4614281";"Inhibition of GRP94 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1075323";"Endoplasmin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613233";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"";"";"37.7"
"CHEMBL2103822";"TASIMELTEON";"4.0";"245.32";"0";"2.25";"COVC-0673206506";"CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2";"IC50";"'>'";"20000.0";"nM";"";"";"No. Measurements = 1";"UO_0000065";"";"";"";"";"0";"CHEMBL4651403";"Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"";"";"";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4651402";"57";"IMI-CARE SARS-CoV-2 Data";"";"2021";"CHEMBL4295411";"";"";"";"0.00002"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"COVC-3359037049";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'>'";"19952.62";"nM";"";"";"No. Measurements = 1";"UO_0000065";"";"";"";"";"0";"CHEMBL4651403";"Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"";"";"";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4651402";"57";"IMI-CARE SARS-CoV-2 Data";"";"2021";"CHEMBL4295411";"";"";"";"4.7"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH 727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"21.50";"0.40";"6.24";"9.20";"1";"CHEMBL5224412";"Inhibition of CDK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL308";"Cyclin-dependent kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5223102";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"";"INHIBITOR";"";"3.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"16; SCH-727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5123367";"Inhibition of CDK2/Cyclin E (unknown origin)";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL5120846";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR";"";"1.0"
"CHEMBL2103828";"ELINOGREL";"2.0";"523.96";"1";"3.09";"2, PRT-128";"CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F";"IC50";"'='";"2810.0";"nM";"5.55";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2175135";"Inhibition of ADP-stimulated platelet aggregation in human platelet rich plasma by 96-well format based turbidimetric method";"F";"BAO_0000366";"cell-free format";"Homo sapiens";"CHEMBL3559721";"Plasma";"Platelet";"None";"";"";"";"CHEMBL4296519";"Platelet";"";"CELL-LINE";"CHEMBL2169809";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3833781";"";"";"";"2.81"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'<'";"5.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2380106";"Cytotoxicity against human SK-ES-1 cells after 72 hrs by resazurin/resorufin-based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-ES1";"None";"";"";"";"CHEMBL613970";"SK-ES1";"Homo sapiens";"CELL-LINE";"CHEMBL2375244";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307826";"";"";"";"0.005"
"CHEMBL2103863";"ABEXINOSTAT";"3.0";"397.43";"0";"2.42";"Abexinostat (PCI-24781)";"CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12";"IC50";"'='";"72.19";"nM";"7.14";"";"";"UO_0000065";"17.97";"0.34";"4.72";"6.86";"0";"CHEMBL4808152";"Determination of IC50 values for inhibition of enzymatic assay of human HDAC6 with custom peptide substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1865";"Histone deacetylase 6";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4808148";"59";"Fraunhofer Institute HDAC6 screening";"";"2021";"None";"";"";"";"0.07219"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"270.0";"nM";"6.57";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5132026";"Antiviral activity against SARS-CoV-2 in african green monkey VeroE6 cells assessed as inhibition of viral growth";"F";"BAO_0000218";"organism-based format";"Severe acute respiratory syndrome coronavirus 2";"None";"None";"Vero E6";"None";"";"";"";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL5131378";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"";"";"0.27"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"21.18";"0.40";"6.12";"9.07";"1";"CHEMBL5123370";"Inhibition of CDK9/Cyclin T (unknown origin)";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"T-cell";"None";"";"";"";"CHEMBL2111389";"CDK9/cyclin T1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5120846";"1";"Scientific Literature";"J Med Chem";"2022";"CHEMBL3307588";"";"INHIBITOR";"";"4.0"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"EUB0000124b";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"8.5";"nM";"8.07";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5445905";"Affinity Phenotypic Cellular interaction: (Cytotoxicity sulforhodamine B assay (growth inhibitory activity in human colorectal cancer cell line SW480, K-Ras mutation)) EUB0000124b MAP2K1";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"Mode of action: Inhibitor | Protein family: Protein kinase | Recommended concentration = 100.0 nM";"";"";"CHEMBL3587";"Dual specificity mitogen-activated protein kinase kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5444388";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"CHEMBL3307758";"Affinity Phenotypic Cellular Source Knowledge: https://www.spandidos-publications.com/10.3892/ijo.2011.1015";"";"";"8.5"
"CHEMBL2103863";"ABEXINOSTAT";"3.0";"397.43";"0";"2.42";"COVC-0136487877";"CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12";"IC50";"'>'";"20000.0";"nM";"";"";"No. Measurements = 1";"UO_0000065";"";"";"";"";"0";"CHEMBL4651403";"Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"";"";"";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4651402";"57";"IMI-CARE SARS-CoV-2 Data";"";"2021";"CHEMBL4295411";"";"";"";"0.00002"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"Compound A";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880520";"Growth inhibition of human EFM19 cells at 1:10 molar ratio of compound in presence of N-{(1S)-2-amino-1-[(3-fluorophenyl)methyl]ethyl}-5-chloro-4-(4-chloro-1-methyl-1H-pyrazol-5-yl)-2-thiophenecar- boxamide incubated for 72 hrs by Cell-titer-Glo reagent based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EFM-19";"None";"";"";"";"CHEMBL3879801";"NON-PROTEIN TARGET";"";"NON-MOLECULAR";"CHEMBL3880386";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3308502";"";"";"";"0.03"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"Compound A";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"93.0";"nM";"7.03";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880524";"Growth inhibition of human DLD1 cells at 1:10 molar ratio of compound in presence of N-{(1S)-2-amino-1-[(3-fluorophenyl)methyl]ethyl}-5-chloro-4-(4-chloro-1-methyl-1H-pyrazol-5-yl)-2-thiophenecar- boxamide incubated for 72 hrs by Cell-titer-Glo reagent based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"DLD-1";"None";"";"";"";"CHEMBL3879801";"NON-PROTEIN TARGET";"";"NON-MOLECULAR";"CHEMBL3880386";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3307580";"";"";"";"0.093"
"CHEMBL2105695";"TELOTRISTAT ETHYL";"4.0";"574.99";"1";"4.99";"COVC-1746072585";"CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1";"IC50";"'>'";"19952.62";"nM";"";"";"No. Measurements = 1";"UO_0000065";"";"";"";"";"0";"CHEMBL4651403";"Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"";"";"";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4651402";"57";"IMI-CARE SARS-CoV-2 Data";"";"2021";"CHEMBL4295411";"";"";"";"4.7"
"CHEMBL2103822";"TASIMELTEON";"4.0";"245.32";"0";"2.25";"COVC-0673206506";"CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2";"IC50";"'>'";"19952.62";"nM";"";"";"No. Measurements = 1";"UO_0000065";"";"";"";"";"0";"CHEMBL4651403";"Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"";"";"";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4651402";"57";"IMI-CARE SARS-CoV-2 Data";"";"2021";"CHEMBL4295411";"";"";"";"4.7"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"18.09";"0.34";"4.89";"7.74";"0";"CHEMBL4386149";"Inhibition of recombinant human full-length N-terminal GST-His6 fused CDK5 (M1 to P292 residues)/N-terminal His6-tagged p25 (A104 to R307 residues) expressed in baculovirus infected Sf9 insect cells using histone H1 as substrate measured in presence of [gamma-33P]ATP";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4385606";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3308860";"";"";"";"0.067"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4386160";"Antiproliferative activity against human TMD8 cells assessed as growth inhibition measured after 72 hrs by calcein AM dye-based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"TMD8";"None";"";"";"";"CHEMBL4296503";"TMD8";"Homo sapiens";"CELL-LINE";"CHEMBL4385606";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL4295480";"";"";"";"0.017"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"5";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5122293";"Inhibition of MEK1/2 (unknown origin)";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL5120797";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR";"";"0.002"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4386177";"Antiproliferative activity against human THP1 cells assessed as growth inhibition measured after 72 hrs by calcein AM dye-based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL614245";"THP-1";"Homo sapiens";"CELL-LINE";"CHEMBL4385606";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3307574";"";"";"";"0.007"
"CHEMBL2103879";"GANETESPIB";"3.0";"364.41";"0";"3.25";"6; STA9090";"CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4425234";"Inhibition of E6a/b;A20 EML4-ALK (unknown origin) expressed in human NCI-H2228 cells assessed as decrease in cell viability after 72 hrs by CellTiter-Glo luminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H2228";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL4425084";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3308120";"";"";"";"13.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"DIN";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5136673";"Inhibition of GST-tagged human CDK5/p25 expressed in Sf9 cells using histone H1 as substrate in presence of ATP and [gamma33-P] ATP by radioisotope filter binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL5131567";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR";"";"0.013000000000000001"
"CHEMBL2103879";"GANETESPIB";"3.0";"364.41";"0";"3.25";"6; STA9090";"CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4425236";"Inhibition of E13;A20 EML4-ALK variant (unknown origin) expressed in human NCI-H3122 cells assessed as decrease in cell viability after 72 hrs by CellTiter-Glo luminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H3122";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL4425084";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL4295436";"";"";"";"10.0"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"Trametinib";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"14.88";"0.34";"5.21";"8.55";"0";"CHEMBL4433500";"Inhibition of MEK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3587";"Dual specificity mitogen-activated protein kinase kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4433204";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"0.7"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"Compound A";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880526";"Growth inhibition of human KM12 cells at 1:10 molar ratio of compound in presence of N-{(1S)-2-amino-1-[(3-fluorophenyl)methyl]ethyl}-5-chloro-4-(4-chloro-1-methyl-1H-pyrazol-5-yl)-2-thiophenecar- boxamide incubated for 72 hrs by Cell-titer-Glo reagent based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"KM12";"None";"";"";"";"CHEMBL3879801";"NON-PROTEIN TARGET";"";"NON-MOLECULAR";"CHEMBL3880386";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3307689";"";"";"";"0.01"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"Compound A";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880527";"Growth inhibition of human SW837 cells at 1:10 molar ratio of compound in presence of N-{(1S)-2-amino-1-[(3-fluorophenyl)methyl]ethyl}-5-chloro-4-(4-chloro-1-methyl-1H-pyrazol-5-yl)-2-thiophenecar- boxamide incubated for 72 hrs by Cell-titer-Glo reagent based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW837";"None";"";"";"";"CHEMBL3879801";"NON-PROTEIN TARGET";"";"NON-MOLECULAR";"CHEMBL3880386";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3308361";"";"";"";"0.025"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"Compound A";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"72.0";"nM";"7.14";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880544";"Growth inhibition of human SW900 cells at 1:10 molar ratio of compound in presence of N-{(1S)-2-amino-1-[(3-fluorophenyl)methyl]ethyl}-5-chloro-4-(4-chloro-1-methyl-1H-pyrazol-5-yl)-2-thiophenecar- boxamide incubated for 72 hrs by Cell-titer-Glo reagent based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW900";"None";"";"";"";"CHEMBL3879801";"NON-PROTEIN TARGET";"";"NON-MOLECULAR";"CHEMBL3880386";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3308819";"";"";"";"0.072"
"CHEMBL2103873";"MACITENTAN";"4.0";"588.28";"1";"3.57";"Macitentan";"CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1";"IC50";"'='";"10000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4399827";"Inhibition of human recombinant NTCP expressed in CHO cells assessed as reduction in [3H]taurocholate uptake preincubated for 1 hr by radioactive scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL5287";"Bile acid transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396941";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3308072";"";"";"";"10.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4386163";"Antiproliferative activity against human SUDHL10 cells assessed as growth inhibition measured after 72 hrs by calcein AM dye-based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SU-DHL10";"None";"";"";"";"CHEMBL4483268";"SU-DHL10";"Homo sapiens";"CELL-LINE";"CHEMBL4385606";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL4483178";"";"";"";""
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4386171";"Antiproliferative activity against human UPF7U cells assessed as growth inhibition measured after 72 hrs by calcein AM dye-based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL4385606";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"0.019"
