"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3981210";"";"None";"579.41";"1";"4.81";"11m";"COc1ccc(COc2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CBr)c5cc34)cc2)cc1";"IC50";"'='";"3900.0";"nM";"5.41";"";"";"UO_0000065";"9.34";"0.19";"0.60";"4.60";"0";"CHEMBL3854310";"Inhibition of His-tagged human HER2 (676 to 1255 residues) expressed in baculovirus after 1 hr by Z-lyte assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3853296";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";"";"";"3.9"
"CHEMBL4468464";"";"None";"547.95";"2";"5.65";"5k";"C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccccc2F)nn1";"IC50";"'='";"78.0";"nM";"7.11";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4373061";"Inhibition of human C-terminal His6-tagged ERBB2 (676 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371069";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL4106362";"";"";"";"78.0"
"CHEMBL4563683";"";"None";"543.99";"2";"5.82";"5f";"C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccc(C)cc2)nn1";"IC50";"'='";"158.0";"nM";"6.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4373061";"Inhibition of human C-terminal His6-tagged ERBB2 (676 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371069";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL4106362";"";"";"";"158.0"
"CHEMBL4515526";"";"None";"547.95";"2";"5.65";"5i";"C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccc(F)cc2)nn1";"IC50";"'='";"212.0";"nM";"6.67";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4373061";"Inhibition of human C-terminal His6-tagged ERBB2 (676 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371069";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL4106362";"";"";"";"212.0"
"CHEMBL1201179";"LAPATINIB DITOSYLATE";"4.0";"943.49";"2";"6.14";"Tykerb";"CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"14.67";"0.29";"2.38";"8.01";"0";"CHEMBL1116651";"Inhibition of HER2 by HTRF assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154343";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"0.003"
"CHEMBL427671";"";"None";"372.41";"0";"4.32";"1d";"Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12";"IC50";"'='";"88.0";"nM";"7.06";"";"";"UO_0000065";"18.95";"0.34";"2.74";"11.75";"1";"CHEMBL893469";"Inhibition of human HER2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147910";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"0.088"
"CHEMBL1173713";"";"None";"331.33";"0";"2.36";"3f";"COc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1";"IC50";"'='";"14320.0";"nM";"4.84";"";"";"UO_0000065";"14.62";"0.28";"2.48";"5.02";"0";"CHEMBL1177208";"Inhibition of human recombinant His6x-tagged HER2 autophosphorylation expressed in Sf9 cells after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177684";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308860";"";"";"";"14.32"
"CHEMBL553";"ERLOTINIB";"4.0";"393.44";"0";"3.41";"Erlotinib";"C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"17.27";"0.32";"3.39";"9.09";"1";"CHEMBL1177208";"Inhibition of human recombinant His6x-tagged HER2 autophosphorylation expressed in Sf9 cells after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177684";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308860";"";"";"";"0.16"
"CHEMBL1163737";"";"None";"534.68";"2";"6.42";"17";"CCOC(=O)c1cc2cc(Nc3ncnc4cc(OCCCN5CCCCC5C)c(OC)cc34)ccc2s1";"Inhibition";"'='";"86.08";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1169262";"Inhibition of HER2 at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1165936";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";"";"86.08"
"CHEMBL346551";"";"None";"264.28";"0";"2.17";"SKF-62604";"O=C1NC(=O)C(c2ccccc2)=C1Nc1ccccc1";"Inhibition";"'='";"2.79";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962281";"GSK_PKIS: ERBB2 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";"";"";"";"2.79"
"CHEMBL1568";"FLUDARABINE";"None";"285.24";"0";"-1.84";"FLUDARABINE";"Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL53753";"";"None";"330.19";"0";"3.57";"5b";"CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1";"IC50";"'='";"52000.0";"nM";"4.28";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL713290";"Inhibition of heregulin-dependent autophosphorylation of ErbB2 receptor in MDA-MB-453 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDA-MB-453";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131301";"1";"Scientific Literature";"J Med Chem";"1998";"CHEMBL3307596";"";"";"";"52.0"
"CHEMBL809";"SERTRALINE";"4.0";"306.24";"1";"5.18";"SERTRALINE";"CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL384467";"DEXAMETHASONE";"4.0";"392.47";"0";"1.90";"DEXAMETHASONE";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL516";"CYPROHEPTADINE";"4.0";"287.41";"0";"4.70";"CYPROHEPTADINE";"CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL1200993";"GALLAMINE TRIETHIODIDE";"4.0";"891.54";"2";"5.45";"GALLAMINE TRIETHIODIDE";"CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-]";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL373532";"";"None";"355.44";"0";"1.57";"11";"O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL911373";"Inhibition of Her2 sheddase activity in BT474 cell line";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141384";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307636";"";"";"";"18.0"
"CHEMBL219104";"";"None";"357.45";"0";"1.66";"12";"O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CCC(c2ccccc2)CC1";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL911373";"Inhibition of Her2 sheddase activity in BT474 cell line";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141384";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307636";"";"";"";"140.0"
"CHEMBL569166";"";"None";"440.54";"0";"1.41";"9";"O=C(NO)[C@H]1CC(CC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1";"IC50";"'='";"4.3";"nM";"8.37";"";"";"UO_0000065";"18.99";"0.36";"6.96";"8.20";"0";"CHEMBL1043545";"Inhibition of HER-2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155319";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"4.3"
"CHEMBL568346";"";"None";"428.49";"0";"1.00";"17";"O=C(NO)[C@H]1C[C@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)C1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"18.57";"0.35";"6.96";"7.16";"0";"CHEMBL1043545";"Inhibition of HER-2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155319";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"11.0"
"CHEMBL4094647";"";"None";"307.31";"0";"2.49";"7s";"Nc1ccc(O)c(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3995336";"Inhibition of HRG stimulated erbB2 phosphorylation in human MCF-7 cells preincubated for 90 mins followed by HRG addition for 5 mins by ELISA method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994595";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";""
"CHEMBL1200604";"TROPICAMIDE";"4.0";"284.36";"0";"2.21";"TROPICAMIDE";"CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL179166";"SODIUM ORTHOVANAD";"None";"183.91";"None";"None";"SODIUM ORTHOVANADATE";"";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL3633774";"";"None";"473.84";"1";"6.33";"8a";"NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1";"IC50";"'='";"77.0";"nM";"7.11";"";"";"UO_0000065";"15.01";"0.29";"0.78";"6.96";"0";"CHEMBL3636785";"Inhibition of HER2 (unknown origin) after 120 mins by HotSpot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632549";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"0.077"
"CHEMBL56543";"";"None";"294.31";"0";"2.32";"9";"N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1";"IC50";"'='";"13500.0";"nM";"4.87";"";"";"UO_0000065";"16.55";"0.30";"2.55";"5.22";"1";"CHEMBL673956";"Inhibition of ERBB2 receptor autophosphorylation";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132364";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"13.5"
"CHEMBL367492";"";"None";"641.22";"2";"8.23";"13";"CCOc1cc2ncc(C#N)c(Nc3ccc(Sc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"12.30";"0.24";"-0.34";"7.64";"1";"CHEMBL953992";"Inhibition of HER2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150417";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"13.0"
"CHEMBL328710";"";"None";"264.33";"0";"3.25";"1";"CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL686676";"Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Her-2 receptor tyrosine kinase (HER-2 RTK)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131018";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"100.0"
"CHEMBL1215218";"";"None";"533.61";"1";"4.32";"36";"CCOC(=O)CCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2";"Inhibition";"'='";"-28.0";"%";"";"Outside typical range";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1219744";"Inhibition of ERBB2 at 1 uM by radiometric method";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1212904";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"-28.0"
"CHEMBL4283419";"";"None";"427.28";"1";"5.77";"13a";"O=[N+]([O-])c1ccc(-c2cc3c(Nc4cccc(Br)c4)ncnc3s2)cc1";"Inhibition";"'='";"28.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4271999";"Inhibition of recombinant human N-terminal GST-tagged HER2 (679 to 1255 residues) expressed in baculovirus infected Sf9 cells at 10 uM using Poly-(Glu, Tyr) as substrate measured after 45 minutes by Kinase-Glo luminescent assay relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4270530";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"28.0"
"CHEMBL4280064";"";"None";"611.00";"2";"8.15";"26";"O=C(O)/C=C\C(=O)Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1";"Inhibition";"'='";"98.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4271999";"Inhibition of recombinant human N-terminal GST-tagged HER2 (679 to 1255 residues) expressed in baculovirus infected Sf9 cells at 10 uM using Poly-(Glu, Tyr) as substrate measured after 45 minutes by Kinase-Glo luminescent assay relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4270530";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"98.0"
"CHEMBL4110258";"";"None";"526.01";"2";"5.03";"BDBM192318";"CN(C)CC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@]12COC[C@H]1C2";"IC50";"'='";"23.0";"nM";"7.64";"";"344210";"UO_0000065";"14.52";"0.28";"2.61";"8.62";"0";"CHEMBL3887594";"Time-Resolved Fret (TR-FRET) Assay: 1) The compound is dissolved in DMSO to prepare a 10 mM solution, and was diluted to 100 micoM with water. When used for IC50 measurement, series dilutions of 10 fold from 100 micoM are used. Kinase activity was determined with time-resolved Fret (TR-FRET) assay (LanthaScreen® kinase activity assay, from InVitrogen).2) The assay is performed in a Black 384-well plate (from Corning). The kinase and the compound was incubated for 30 mM at room temperature. ATP (1 mM) and fluorescein-poly GT were added, and the reaction was incubated for 15 mM. Detection agent SA-XL665 (from Cisbio Assay) and TK Ab-Cryptate detection antibody (from InVitrogen) were added to stop the reaction.3) The 384-well plate was sealed and incubated for 1 hour. The fluorescence was then measured at 620 nM (Cryptate) and 665 nM (XL655) wavelength.4) Each concentration of compound was done in triplicate, and vehicle (without compound) and a positive control were used.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886368";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"23.0"
"CHEMBL3344208";"";"None";"595.10";"2";"6.65";"2c";"CN(C)C(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1";"IC50";"'='";"3.6";"nM";"8.44";"";"";"UO_0000065";"14.19";"0.28";"1.79";"8.65";"0";"CHEMBL3385739";"Inhibition of HER2 (unknown origin) assessed as reduction in autophosphorylation by ELISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352165";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"3.6"
"CHEMBL524901";"GW683109X";"None";"339.40";"0";"1.32";"GW683109X";"c1cnn2ncc(-c3ccnc(NCCCN4CCOCC4)n3)c2c1";"Inhibition";"'='";"-0.02";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962281";"GSK_PKIS: ERBB2 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";"";"";"";"-0.02"
"CHEMBL1483";"ALBENDAZOLE";"4.0";"265.34";"0";"3.24";"ALBENDAZOLE";"CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL607196";"";"None";"380.45";"0";"4.53";"6";"O=C1Nc2ccccc2/C1=C1\C(=O)N(CCCc2ccccc2)c2ccccc21";"Inhibition";"'='";"3.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1069298";"Inhibition of ERBB2 at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152632";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"3.0"
"CHEMBL597752";"";"None";"420.83";"0";"3.84";"2";"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC(=O)NO";"IC50";"'='";"12.4";"nM";"7.91";"";"";"UO_0000065";"18.79";"0.37";"4.07";"7.49";"0";"CHEMBL1064922";"Inhibition of HER2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157563";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"12.4"
"CHEMBL180022";"NERATINIB";"4.0";"557.05";"2";"5.93";"25o (table 3)";"CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C";"IC50";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL874202";"Inhibition of human epidermal growth factor receptor-2 (HER-2) autophosphorylation";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142663";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"0.059"
